image,updated_at,created_at,otherOptions,id,label,lead_time,annotator,annotation_id
/data/local-files/?d=Data/WZ-II-381/0028000_1.jpg,2023-05-09T15:40:03.638113Z,2023-05-09T12:38:50.039356Z,{"choices":["MII","SLBB","OABB"]},377,[{"x":34.67078189300412,"y":23.86831275720164,"width":20.370370370370356,"height":49.65706447187914,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944},{"x":35.1851851851852,"y":4.8010973936899735,"width":26.131687242798254,"height":10.562414266117967,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],191.614,1,1
/data/local-files/?d=Data/WZ-II-381/0028001_1.jpg,2023-05-09T12:40:28.573704Z,2023-05-09T12:40:28.573651Z,{"choices":["SLBB","RBB"]},378,[{"x":42.90123456790125,"y":24.965706447187898,"width":18.518518518518512,"height":42.52400548696831,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],98.354,1,2
/data/local-files/?d=Data/WZ-II-381/0028033_1.jpg,2023-05-09T13:31:21.394144Z,2023-05-09T13:31:21.394093Z,SLBB,411,[{"x":43.6175493612954,"y":44.23463655193006,"width":8.367466360990512,"height":10.80954603300877,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],94.966,1,35
/data/local-files/?d=Data/WZ-II-381/0028034_1.jpg,2023-05-09T16:10:29.735511Z,2023-05-09T16:10:29.735469Z,NII,412,,3.686,1,201
/data/local-files/?d=Data/WZ-II-381/0028034_2.jpg,2023-05-09T13:32:23.910462Z,2023-05-09T13:32:23.910423Z,OABB,413,[{"x":55.728087152987186,"y":44.60599534687145,"width":8.546197647232257,"height":10.803838716385254,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],48.459,1,37
/data/local-files/?d=Data/WZ-II-381/0028035_1.jpg,2023-05-09T13:34:16.658517Z,2023-05-09T13:34:16.658465Z,SLBB,414,[{"x":35.48163760149724,"y":40.669532431895135,"width":41.75481025809122,"height":8.904595604414016,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],112.581,1,38
/data/local-files/?d=Data/WZ-II-381/0028036_1.jpg,2023-05-09T13:37:43.246487Z,2023-05-09T13:37:43.246443Z,SLBB,415,[{"x":35.05929223074462,"y":23.886362302099204,"width":27.458035157608936,"height":42.23160751957223,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],206.373,1,39
/data/local-files/?d=Data/WZ-II-381/0028037_1.jpg,2023-05-09T13:38:07.919883Z,2023-05-09T13:38:07.919849Z,,416,[{"x":33.53909465020571,"y":46.776406035665296,"width":40.740740740740705,"height":7.818930041152221,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],24.5,1,40
/data/local-files/?d=Data/WZ-II-381/0028038_1.jpg,2023-05-09T13:39:39.537187Z,2023-05-09T13:39:39.537131Z,,417,[{"x":41.686971530935274,"y":20.07616744848556,"width":27.268789349065248,"height":42.06014033800721,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],91.461,1,41
/data/local-files/?d=Data/WZ-II-381/0028039_1.jpg,2023-05-09T13:41:12.375240Z,2023-05-09T13:41:12.375194Z,{"choices":["MII","SLBB","OABB"]},418,[{"x":30.82223321271757,"y":35.11659807956103,"width":27.106345192466083,"height":42.44458748941644,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944},{"x":28.909465020576132,"y":20.341492263521868,"width":41.831816507517985,"height":7.2756468946398725,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],92.66,1,42
/data/local-files/?d=Data/WZ-II-381/0028040_1.jpg,2023-05-09T13:44:36.229288Z,2023-05-09T13:44:36.229259Z,,419,[{"x":34.900903105557326,"y":19.99538437642808,"width":27.236447859590466,"height":43.51637156244453,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],203.658,1,43
/data/local-files/?d=Data/WZ-II-381/0028041_1.jpg,2023-05-09T13:45:17.380601Z,2023-05-09T13:45:17.380550Z,,420,[{"x":33.99542449279217,"y":36.25370076832248,"width":40.9697852715369,"height":7.77922104237589,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],40.971,1,44
/data/local-files/?d=Data/WZ-II-381/0028042_1.jpg,2023-05-09T13:46:43.167847Z,2023-05-09T13:46:43.167796Z,SLBB,421,[{"x":31.762057152293973,"y":54.95944059893703,"width":41.89927396328115,"height":6.655249319864847,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],85.615,1,45
/data/local-files/?d=Data/WZ-II-381/0028043_1.jpg,2023-05-09T13:48:10.730185Z,2023-05-09T13:48:10.730132Z,,422,[{"x":36.95903730927184,"y":22.614919611684208,"width":26.262805767658513,"height":42.817179153747894,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],87.385,1,46
/data/local-files/?d=Data/WZ-II-381/0028044_1.jpg,2023-05-09T13:48:28.113926Z,2023-05-09T13:48:28.113877Z,SLBB,423,[{"x":30.34979423868311,"y":50.068587105624125,"width":41.35802469135803,"height":7.270233196159143,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],17.214,1,47
/data/local-files/?d=Data/WZ-II-381/0028045_1.jpg,2023-05-09T13:49:09.546369Z,2023-05-09T13:49:09.546321Z,,424,[{"x":32.25494317207285,"y":49.01284081296409,"width":41.972943762616715,"height":7.344936311417634,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],41.264,1,48
/data/local-files/?d=Data/WZ-II-381/0028046_1.jpg,2023-05-09T13:49:36.825607Z,2023-05-09T13:49:36.825558Z,{"choices":["SLBB","RBB"]},425,[{"x":30.864197530864153,"y":44.03292181069958,"width":41.975308641975325,"height":13.580246913580217,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],27.108,1,49
/data/local-files/?d=Data/WZ-II-381/0028047_1.jpg,2023-05-09T13:50:04.628863Z,2023-05-09T13:50:04.628828Z,,426,[{"x":40.4759542665822,"y":39.04347584326282,"width":40.82563506458794,"height":12.311571313929695,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],27.636,1,50
/data/local-files/?d=Data/WZ-II-381/0028048_1.jpg,2023-05-09T13:50:47.863851Z,2023-05-09T13:50:47.863802Z,{"choices":["SLBB","OABB"]},427,[{"x":31.700779957027287,"y":47.882988373055994,"width":41.98244593996196,"height":7.535392971250827,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],43.065,1,51
/data/local-files/?d=Data/WZ-II-381/0028049_1.jpg,2023-05-09T13:51:22.074731Z,2023-05-09T13:51:22.074683Z,,428,[{"x":39.281474598147135,"y":36.610025524763216,"width":42.20906941984228,"height":8.094255006939303,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],34.037,1,52
/data/local-files/?d=Data/WZ-II-381/0028050_1.jpg,2023-05-09T13:51:42.553687Z,2023-05-09T13:51:42.553641Z,{"choices":["SLBB","OABB"]},429,[{"x":31.06995884773624,"y":50.182298073493435,"width":41.35802469135767,"height":6.833441199556818,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],20.275,1,53
/data/local-files/?d=Data/WZ-II-381/0028051_1.jpg,2023-05-09T13:52:04.850314Z,2023-05-09T13:52:04.850267Z,,430,[{"x":31.00998198275846,"y":43.14733294790672,"width":41.46444301012275,"height":7.201107749657153,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],22.091,1,54
/data/local-files/?d=Data/WZ-II-381/0028052_1.jpg,2023-05-09T13:52:28.841181Z,2023-05-09T13:52:28.841125Z,SLBB,431,[{"x":25.725298069703527,"y":43.99907687528499,"width":41.23214921174661,"height":14.247352967063456,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],23.801,1,55
/data/local-files/?d=Data/WZ-II-381/0028054_1.jpg,2023-05-09T13:53:21.265234Z,2023-05-09T13:53:21.265214Z,{"choices":["MII","SLBB"]},432,[{"x":24.921486227176157,"y":37.19587070216227,"width":23.36067717061566,"height":15.883329232963785,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944},{"x":56.2296973200846,"y":40.32109173433133,"width":11.456307783545629,"height":11.544297858687866,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],52.271,1,56
/data/local-files/?d=Data/WZ-II-381/0028054_2.jpg,2023-05-09T13:53:34.710892Z,2023-05-09T13:53:34.710848Z,,433,[{"x":37.95335880322582,"y":32.24200301670758,"width":22.8454231460731,"height":15.550246006990827,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],13.276,1,57
/data/local-files/?d=Data/WZ-II-381/0028055_1.jpg,2023-05-09T13:57:25.141818Z,2023-05-09T13:54:16.765436Z,{"choices":["MII","SLBB"]},434,[{"x":22.797541854692657,"y":43.076312240941014,"width":23.498754441603232,"height":15.838206535707526,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944},{"x":54.04618770195442,"y":46.23492900863114,"width":11.67830844837757,"height":11.704930653360712,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],227.58700000000002,1,58
/data/local-files/?d=Data/WZ-II-381/0028056_1.jpg,2023-05-09T13:58:26.344051Z,2023-05-09T13:58:26.344008Z,SLBB,435,[{"x":38.791824228356,"y":39.35320090776457,"width":24.855436426236096,"height":15.021665628316924,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],58.377,1,59
/data/local-files/?d=Data/WZ-II-381/0028057_1.jpg,2023-05-09T13:58:41.626547Z,2023-05-09T13:58:41.626529Z,,436,[{"x":50.575935037296006,"y":31.47408963364635,"width":24.4292444986372,"height":16.51013773581765,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],15.125,1,60
/data/local-files/?d=Data/WZ-II-381/0028058_1.jpg,2023-05-09T13:59:15.568880Z,2023-05-09T13:59:15.568840Z,SLBB,437,[{"x":44.85339111311437,"y":46.8311749953359,"width":10.981617688576806,"height":11.713725534482135,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],33.786,1,61
/data/local-files/?d=Data/WZ-II-381/0028059_1.jpg,2023-05-09T13:59:38.074420Z,2023-05-09T13:59:38.074376Z,,438,[{"x":46.99011292660447,"y":41.596156884182534,"width":11.324327602874707,"height":10.926982774703685,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],22.294,1,62
/data/local-files/?d=Data/WZ-II-381/0028061_1.jpg,2023-05-09T14:00:04.587201Z,2023-05-09T14:00:04.587162Z,SLBB,439,[{"x":37.28191453891127,"y":50.89045956044109,"width":41.75481025809271,"height":6.891382685155727,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],26.326,1,63
/data/local-files/?d=Data/WZ-II-381/0028062_1.jpg,2023-05-09T14:00:46.422560Z,2023-05-09T14:00:46.422518Z,OABB,440,[{"x":29.089862563000043,"y":75.82360882104247,"width":41.812883707686304,"height":8.306263093445832,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],41.63,1,64
/data/local-files/?d=Data/WZ-II-381/0028066_1.jpg,2023-05-09T14:01:24.586451Z,2023-05-09T14:01:24.586426Z,SLBB,441,[{"x":42.98078867590406,"y":44.07266599298512,"width":5.935543610901947,"height":8.636503289998469,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],37.972,1,65
/data/local-files/?d=Data/WZ-II-381/0028067_1.jpg,2023-05-09T16:10:53.817924Z,2023-05-09T16:10:53.817879Z,NII,442,,3.147,1,202
/data/local-files/?d=Data/WZ-II-381/0028069_1.jpg,2023-05-09T14:01:54.907189Z,2023-05-09T14:01:54.907164Z,,443,[{"x":65.93420269852137,"y":70.0617371324763,"width":11.998646610332148,"height":13.886433677024868,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],24.052,1,67
/data/local-files/?d=Data/WZ-II-381/0028071_1.jpg,2023-05-09T14:02:51.564612Z,2023-05-09T14:02:51.564565Z,SLBB,444,[{"x":31.18109726033706,"y":35.22272800557482,"width":51.57150157705347,"height":10.135548936714763,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],36.907,1,68
/data/local-files/?d=Data/WZ-II-381/0028072_1.jpg,2023-05-09T14:07:00.834891Z,2023-05-09T14:07:00.834852Z,SLBB,445,[{"x":42.23927537243684,"y":23.075037006413545,"width":22.0679108457237,"height":34.49210945583607,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],249.042,1,69
/data/local-files/?d=Data/WZ-II-381/0028073_1.jpg,2023-05-09T14:08:44.653293Z,2023-05-09T14:08:44.653266Z,{"choices":["MII","SLBB"]},446,[{"x":13.271604938271516,"y":45.594903097437665,"width":49.691358024691,"height":10.104504651481752,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944},{"x":67.45817096606538,"y":32.0987654320985,"width":17.528020607842343,"height":37.82470566252162,"rotation":0,"rectanglelabels":["Drawing"],"original_width":2592,"original_height":1944}],95.151,1,70
/data/local-files/?d=Data/WZ-II-381/0028074_1.jpg,2023-05-09T14:11:29.357278Z,2023-05-09T14:11:29.357254Z,IW,447,[{"x":33.065782098385974,"y":42.241387134239275,"width":34.9021432060007,"height":10.066064596294806,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],164.47,1,71
/data/local-files/?d=Data/WZ-II-381/0028074_2.jpg,2023-05-09T14:12:03.394753Z,2023-05-09T14:12:03.394726Z,,448,[{"x":53.599313774384484,"y":29.44416691917075,"width":16.550933134292563,"height":38.32847673204445,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],33.84,1,72
/data/local-files/?d=Data/WZ-II-381/0028075_1.jpg,2023-05-09T14:12:38.637460Z,2023-05-09T14:12:38.637409Z,,449,[{"x":25.725298069703925,"y":42.036194279008285,"width":38.136834348386316,"height":8.943311237477623,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],35.063,1,73
/data/local-files/?d=Data/WZ-II-381/0028075_2.jpg,2023-05-09T14:18:41.958260Z,2023-05-09T14:18:41.958236Z,,450,[{"x":56.16232739876777,"y":28.33016329342618,"width":17.596255226984,"height":39.41251445779975,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],48.916,1,74
/data/local-files/?d=Data/WZ-II-381/0028076_1.jpg,2023-05-09T14:20:21.809682Z,2023-05-09T14:20:21.809650Z,,451,[{"x":25.032718518423827,"y":49.6297938235937,"width":53.12499486777247,"height":9.250346537752664,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],99.659,1,75
/data/local-files/?d=Data/WZ-II-381/0028076_2.jpg,2023-05-09T14:20:43.440744Z,2023-05-09T14:20:43.440701Z,,452,[{"x":48.14745695795109,"y":36.159161180094294,"width":21.655589353607102,"height":34.75115223705578,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],21.416,1,76
/data/local-files/?d=Data/WZ-II-381/0028077_1.jpg,2023-05-09T14:21:19.918154Z,2023-05-09T14:21:19.918108Z,,453,[{"x":16.67120660043136,"y":47.36015495191605,"width":30.06603018390784,"height":9.625360586580985,"rotation":0,"rectanglelabels":["Watermark"],"original_width":2592,"original_height":1944}],36.275,1,77
